t, r_obox_x, r_obox_y, r_obox_phi
1.755000114440917969e+00, 6.973117589950561523e-02, 8.028281927108764648e-01, 4.158665984869003296e-02
1.756000041961669922e+00, 6.951565295457839966e-02, 8.034375905990600586e-01, 4.145635664463043213e-02
1.757000088691711426e+00, 6.930079311132431030e-02, 8.040453195571899414e-01, 4.132796078920364380e-02
1.758000135421752930e+00, 6.908671557903289795e-02, 8.046509027481079102e-01, 4.119883850216865540e-02
1.759000062942504883e+00, 6.887318938970565796e-02, 8.052545785903930664e-01, 4.106963798403739929e-02
1.760000109672546387e+00, 6.866032630205154419e-02, 8.058565855026245117e-01, 4.094234853982925415e-02
1.761000037193298340e+00, 6.844825297594070435e-02, 8.064565062522888184e-01, 4.081425815820693970e-02
1.762000083923339844e+00, 6.823671609163284302e-02, 8.070546388626098633e-01, 4.068616777658462524e-02
1.763000130653381348e+00, 6.802580505609512329e-02, 8.076511621475219727e-01, 4.056013375520706177e-02
1.764000058174133301e+00, 6.781554222106933594e-02, 8.082458376884460449e-01, 4.043451324105262756e-02
1.765000104904174805e+00, 6.760582327842712402e-02, 8.088387250900268555e-01, 4.030884057283401489e-02
1.766000032424926758e+00, 6.739786267280578613e-02, 8.094273805618286133e-01, 4.018119350075721741e-02
1.767000079154968262e+00, 6.719035655260086060e-02, 8.100140690803527832e-01, 4.005526751279830933e-02
1.768000125885009766e+00, 6.698239594697952271e-02, 8.106012344360351562e-01, 3.993191942572593689e-02
1.769000053405761719e+00, 6.677527725696563721e-02, 8.111866116523742676e-01, 3.980744257569313049e-02
1.770000100135803223e+00, 6.656880676746368408e-02, 8.117702007293701172e-01, 3.968331590294837952e-02
1.771000027656555176e+00, 6.636271625757217407e-02, 8.123517036437988281e-01, 3.955758363008499146e-02
1.772000074386596680e+00, 6.615728884935379028e-02, 8.129314780235290527e-01, 3.943212702870368958e-02
1.773000121116638184e+00, 6.595274806022644043e-02, 8.135098218917846680e-01, 3.930924087762832642e-02
1.774000048637390137e+00, 6.574869900941848755e-02, 8.140863180160522461e-01, 3.918772563338279724e-02
1.775000095367431641e+00, 6.554527580738067627e-02, 8.146610260009765625e-01, 3.906657919287681580e-02
1.776000142097473145e+00, 6.534257531166076660e-02, 8.152340054512023926e-01, 3.894512355327606201e-02
1.777000069618225098e+00, 6.514050066471099854e-02, 8.158052563667297363e-01, 3.882405534386634827e-02
1.778000116348266602e+00, 6.493905186653137207e-02, 8.163747787475585938e-01, 3.870336338877677917e-02
1.779000043869018555e+00, 6.473813205957412720e-02, 8.169424533843994141e-01, 3.858369216322898865e-02
1.780000090599060059e+00, 6.453783810138702393e-02, 8.175083398818969727e-01, 3.846434503793716431e-02
1.781000137329101562e+00, 6.433825939893722534e-02, 8.180724978446960449e-01, 3.834468871355056763e-02
1.782000064849853516e+00, 6.413903087377548218e-02, 8.186345696449279785e-01, 3.822342678904533386e-02
1.783000111579895020e+00, 6.394063681364059448e-02, 8.191949129104614258e-01, 3.810329362750053406e-02
1.784000039100646973e+00, 6.374305486679077148e-02, 8.197538852691650391e-01, 3.798602893948554993e-02
1.785000085830688477e+00, 6.354586035013198853e-02, 8.203111290931701660e-01, 3.786841034889221191e-02
1.786000132560729980e+00, 6.334933638572692871e-02, 8.208666443824768066e-01, 3.775068745017051697e-02
1.787000060081481934e+00, 6.315357983112335205e-02, 8.214200735092163086e-01, 3.763178363442420959e-02
1.788000106811523438e+00, 6.295823305845260620e-02, 8.219716548919677734e-01, 3.751459345221519470e-02
1.789000034332275391e+00, 6.276334077119827271e-02, 8.225218653678894043e-01, 3.739916533231735229e-02
1.790000081062316895e+00, 6.256925314664840698e-02, 8.230704069137573242e-01, 3.728257864713668823e-02
1.791000127792358398e+00, 6.237588077783584595e-02, 8.236172199249267578e-01, 3.716687858104705811e-02
1.792000055313110352e+00, 6.218310073018074036e-02, 8.241624236106872559e-01, 3.705168887972831726e-02
1.793000102043151855e+00, 6.199052929878234863e-02, 8.247056603431701660e-01, 3.693440183997154236e-02
1.794000029563903809e+00, 6.179858744144439697e-02, 8.252472877502441406e-01, 3.681728988885879517e-02
1.795000076293945312e+00, 6.160868331789970398e-02, 8.257851004600524902e-01, 3.670006245374679565e-02
1.796000123023986816e+00, 6.141917034983634949e-02, 8.263211250305175781e-01, 3.658454120159149170e-02
1.797000050544738770e+00, 6.122906506061553955e-02, 8.268579840660095215e-01, 3.647187724709510803e-02
1.798000097274780273e+00, 6.103971228003501892e-02, 8.273932337760925293e-01, 3.635837137699127197e-02
1.799000144004821777e+00, 6.085094437003135681e-02, 8.279268145561218262e-01, 3.624521940946578979e-02
1.800000071525573730e+00, 6.066276133060455322e-02, 8.284587264060974121e-01, 3.613243997097015381e-02
1.801000118255615234e+00, 6.047515943646430969e-02, 8.289890289306640625e-01, 3.602007031440734863e-02
1.802000045776367188e+00, 6.028813123703002930e-02, 8.295177221298217773e-01, 3.590811416506767273e-02
1.803000092506408691e+00, 6.010157614946365356e-02, 8.300447463989257812e-01, 3.579722717404365540e-02
1.804000139236450195e+00, 5.991559848189353943e-02, 8.305701613426208496e-01, 3.568667545914649963e-02
1.805000066757202148e+00, 5.973029509186744690e-02, 8.310939669609069824e-01, 3.557574748992919922e-02
1.806000113487243652e+00, 5.954556167125701904e-02, 8.316161632537841797e-01, 3.546517342329025269e-02
1.807000041007995605e+00, 5.936114117503166199e-02, 8.321364521980285645e-01, 3.535295650362968445e-02
1.808000087738037109e+00, 5.917732790112495422e-02, 8.326551318168640137e-01, 3.524086624383926392e-02
1.809000134468078613e+00, 5.899428203701972961e-02, 8.331725001335144043e-01, 3.513155505061149597e-02
1.810000061988830566e+00, 5.881160870194435120e-02, 8.336881399154663086e-01, 3.502388298511505127e-02
1.811000108718872070e+00, 5.862956121563911438e-02, 8.342021703720092773e-01, 3.491604328155517578e-02
1.812000036239624023e+00, 5.844823271036148071e-02, 8.347147107124328613e-01, 3.480741381645202637e-02
1.813000082969665527e+00, 5.826745927333831787e-02, 8.352257013320922852e-01, 3.469919040799140930e-02
1.814000129699707031e+00, 5.808723717927932739e-02, 8.357351422309875488e-01, 3.459138423204421997e-02
1.815000057220458984e+00, 5.790757015347480774e-02, 8.362430334091186523e-01, 3.448396548628807068e-02
1.816000103950500488e+00, 5.772858113050460815e-02, 8.367493152618408203e-01, 3.437739238142967224e-02
1.817000031471252441e+00, 5.755014345049858093e-02, 8.372539877891540527e-01, 3.427115455269813538e-02
1.818000078201293945e+00, 5.737213417887687683e-02, 8.377571105957031250e-01, 3.416473791003227234e-02
1.819000124931335449e+00, 5.719459429383277893e-02, 8.382586240768432617e-01, 3.405917435884475708e-02
1.820000052452087402e+00, 5.701741576194763184e-02, 8.387582898139953613e-01, 3.395233303308486938e-02
1.821000099182128906e+00, 5.684104934334754944e-02, 8.392564058303833008e-01, 3.384594246745109558e-02
1.822000145912170410e+00, 5.666549131274223328e-02, 8.397530913352966309e-01, 3.374074399471282959e-02
1.823000073432922363e+00, 5.649029091000556946e-02, 8.402483463287353516e-01, 3.363522887229919434e-02
1.824000120162963867e+00, 5.631555616855621338e-02, 8.407422900199890137e-01, 3.353079408407211304e-02
1.825000047683715820e+00, 5.614124983549118042e-02, 8.412346243858337402e-01, 3.342745080590248108e-02
1.826000094413757324e+00, 5.596748366951942444e-02, 8.417254090309143066e-01, 3.332439064979553223e-02
1.827000141143798828e+00, 5.579458177089691162e-02, 8.422142267227172852e-01, 3.321878984570503235e-02
1.828000068664550781e+00, 5.562217906117439270e-02, 8.427015542984008789e-01, 3.311342000961303711e-02
1.829000115394592285e+00, 5.545017123222351074e-02, 8.431878089904785156e-01, 3.301075845956802368e-02
1.830000042915344238e+00, 5.527873337268829346e-02, 8.436725139617919922e-01, 3.290853649377822876e-02
1.831000089645385742e+00, 5.510753765702247620e-02, 8.441553711891174316e-01, 3.280456736683845520e-02
1.832000136375427246e+00, 5.493712052702903748e-02, 8.446367383003234863e-01, 3.270181640982627869e-02
1.833000063896179199e+00, 5.476737767457962036e-02, 8.451169729232788086e-01, 3.260165080428123474e-02
1.834000110626220703e+00, 5.459791049361228943e-02, 8.455957174301147461e-01, 3.250088915228843689e-02
1.835000038146972656e+00, 5.442903563380241394e-02, 8.460730314254760742e-01, 3.239990770816802979e-02
1.836000084877014160e+00, 5.426057800650596619e-02, 8.465488553047180176e-01, 3.229998797178268433e-02
1.837000131607055664e+00, 5.409264564514160156e-02, 8.470231890678405762e-01, 3.220037743449211121e-02
1.838000059127807617e+00, 5.392533913254737854e-02, 8.474960923194885254e-01, 3.210029006004333496e-02
1.839000105857849121e+00, 5.375875160098075867e-02, 8.479670882225036621e-01, 3.199852630496025085e-02
1.840000033378601074e+00, 5.359265580773353577e-02, 8.484365940093994141e-01, 3.189701959490776062e-02
1.841000080108642578e+00, 5.342686921358108521e-02, 8.489050865173339844e-01, 3.179782629013061523e-02
1.842000126838684082e+00, 5.326161906123161316e-02, 8.493722081184387207e-01, 3.169905394315719604e-02
1.843000054359436035e+00, 5.309677869081497192e-02, 8.498378992080688477e-01, 3.160131722688674927e-02
1.844000101089477539e+00, 5.293254554271697998e-02, 8.503021001815795898e-01, 3.150426223874092102e-02
1.845000028610229492e+00, 5.276892334222793579e-02, 8.507648706436157227e-01, 3.140680119395256042e-02
1.846000075340270996e+00, 5.260545015335083008e-02, 8.512258529663085938e-01, 3.130725026130676270e-02
1.847000122070312500e+00, 5.244252085685729980e-02, 8.516854643821716309e-01, 3.120775148272514343e-02
1.848000049591064453e+00, 5.228035151958465576e-02, 8.521440625190734863e-01, 3.111059777438640594e-02
1.849000096321105957e+00, 5.211854353547096252e-02, 8.526011705398559570e-01, 3.101467527449131012e-02
1.850000143051147461e+00, 5.195733904838562012e-02, 8.530567884445190430e-01, 3.091936931014060974e-02
1.851000070571899414e+00, 5.179673433303833008e-02, 8.535110354423522949e-01, 3.082366846501827240e-02
1.852000117301940918e+00, 5.163652449846267700e-02, 8.539639115333557129e-01, 3.072791174054145813e-02
1.853000044822692871e+00, 5.147701874375343323e-02, 8.544149398803710938e-01, 3.063045069575309753e-02
1.854000091552734375e+00, 5.131796747446060181e-02, 8.548645973205566406e-01, 3.053317964076995850e-02
1.855000138282775879e+00, 5.115927383303642273e-02, 8.553133010864257812e-01, 3.043854050338268280e-02
1.856000065803527832e+00, 5.100111290812492371e-02, 8.557606339454650879e-01, 3.034435026347637177e-02
1.857000112533569336e+00, 5.084339529275894165e-02, 8.562062978744506836e-01, 3.025198727846145630e-02
1.858000040054321289e+00, 5.068616569042205811e-02, 8.566505312919616699e-01, 3.015993908047676086e-02
1.859000086784362793e+00, 5.052939429879188538e-02, 8.570936918258666992e-01, 3.006632998585700989e-02
1.860000133514404297e+00, 5.037310719490051270e-02, 8.575354814529418945e-01, 2.997294813394546509e-02
1.861000061035156250e+00, 5.021730437874794006e-02, 8.579759001731872559e-01, 2.987985871732234955e-02
1.862000107765197754e+00, 5.006198212504386902e-02, 8.584150075912475586e-01, 2.978707663714885712e-02
1.863000035285949707e+00, 4.990688338875770569e-02, 8.588523864746093750e-01, 2.969265729188919067e-02
1.864000082015991211e+00, 4.975229874253273010e-02, 8.592883944511413574e-01, 2.959833666682243347e-02
1.865000128746032715e+00, 4.959966242313385010e-02, 8.597207069396972656e-01, 2.950379624962806702e-02
1.866000056266784668e+00, 4.944729804992675781e-02, 8.601515889167785645e-01, 2.941090986132621765e-02
1.867000102996826172e+00, 4.929419606924057007e-02, 8.605837821960449219e-01, 2.932064421474933624e-02
1.868000030517578125e+00, 4.914173856377601624e-02, 8.610146641731262207e-01, 2.922934852540493011e-02
1.869000077247619629e+00, 4.898975044488906860e-02, 8.614442348480224609e-01, 2.913830243051052094e-02
1.870000123977661133e+00, 4.883823171257972717e-02, 8.618724942207336426e-01, 2.904753014445304871e-02
1.871000051498413086e+00, 4.868718236684799194e-02, 8.622994422912597656e-01, 2.895707823336124420e-02
1.872000098228454590e+00, 4.853649064898490906e-02, 8.627250790596008301e-01, 2.886779978871345520e-02
1.873000144958496094e+00, 4.838626086711883545e-02, 8.631494045257568359e-01, 2.877887897193431854e-02
1.874000072479248047e+00, 4.823660105466842651e-02, 8.635724186897277832e-01, 2.868946827948093414e-02
1.875000119209289551e+00, 4.808739945292472839e-02, 8.639941811561584473e-01, 2.860036306083202362e-02
1.876000046730041504e+00, 4.793865606188774109e-02, 8.644146919250488281e-01, 2.851158194243907928e-02
1.877000093460083008e+00, 4.779037460684776306e-02, 8.648338913917541504e-01, 2.842309325933456421e-02
1.878000140190124512e+00, 4.764255136251449585e-02, 8.652517795562744141e-01, 2.833486907184123993e-02
1.879000067710876465e+00, 4.749518260359764099e-02, 8.656683564186096191e-01, 2.824690751731395721e-02
1.880000114440917969e+00, 4.734826833009719849e-02, 8.660836219787597656e-01, 2.815921418368816376e-02
1.881000041961669922e+00, 4.720170423388481140e-02, 8.664975762367248535e-01, 2.807251550257205963e-02
1.882000088691711426e+00, 4.705544188618659973e-02, 8.669100403785705566e-01, 2.798478491604328156e-02
1.883000135421752930e+00, 4.690973833203315735e-02, 8.673212528228759766e-01, 2.789658494293689728e-02
1.884000062942504883e+00, 4.676463827490806580e-02, 8.677313923835754395e-01, 2.780991978943347931e-02
1.885000109672546387e+00, 4.661998525261878967e-02, 8.681402802467346191e-01, 2.772352099418640137e-02
1.886000037193298340e+00, 4.647577926516532898e-02, 8.685479164123535156e-01, 2.763741277158260345e-02
1.887000083923339844e+00, 4.633202031254768372e-02, 8.689543008804321289e-01, 2.755158208310604095e-02
1.888000130653381348e+00, 4.618870466947555542e-02, 8.693594336509704590e-01, 2.746602147817611694e-02
1.889000058174133301e+00, 4.604583233594894409e-02, 8.697633147239685059e-01, 2.738072164356708527e-02
1.890000104904174805e+00, 4.590340331196784973e-02, 8.701659440994262695e-01, 2.729567512869834900e-02
1.891000032424926758e+00, 4.576130956411361694e-02, 8.705672621726989746e-01, 2.721163816750049591e-02
1.892000079154968262e+00, 4.561965540051460266e-02, 8.709673285484313965e-01, 2.712785452604293823e-02
1.893000125885009766e+00, 4.547854512929916382e-02, 8.713662028312683105e-01, 2.704356051981449127e-02
1.894000053405761719e+00, 4.533787071704864502e-02, 8.717638850212097168e-01, 2.695953287184238434e-02
1.895000100135803223e+00, 4.519737884402275085e-02, 8.721599578857421875e-01, 2.687388844788074493e-02
1.896000146865844727e+00, 4.505735263228416443e-02, 8.725548386573791504e-01, 2.678832039237022400e-02
1.897000074386596680e+00, 4.491793736815452576e-02, 8.729488849639892578e-01, 2.670545689761638641e-02
1.898000121116638184e+00, 4.477902874350547791e-02, 8.733416199684143066e-01, 2.662349306046962738e-02
1.899000048637390137e+00, 4.464062303304672241e-02, 8.737331032752990723e-01, 2.654126286506652832e-02
1.900000095367431641e+00, 4.450253769755363464e-02, 8.741233944892883301e-01, 2.645882405340671539e-02
1.901000142097473145e+00, 4.436487704515457153e-02, 8.745124936103820801e-01, 2.637662738561630249e-02
1.902000069618225098e+00, 4.422764107584953308e-02, 8.749004006385803223e-01, 2.629473246634006500e-02
1.903000116348266602e+00, 4.409082978963851929e-02, 8.752871751785278320e-01, 2.621312998235225677e-02
1.904000043869018555e+00, 4.395444318652153015e-02, 8.756728172302246094e-01, 2.613179758191108704e-02
1.905000090599060059e+00, 4.381860420107841492e-02, 8.760572075843811035e-01, 2.605126053094863892e-02
1.906000137329101562e+00, 4.368318617343902588e-02, 8.764404058456420898e-01, 2.597100846469402313e-02
1.907000064849853516e+00, 4.354806244373321533e-02, 8.768224716186523438e-01, 2.589046396315097809e-02
1.908000111579895020e+00, 4.341325163841247559e-02, 8.772032856941223145e-01, 2.581083402037620544e-02
1.909000039100646973e+00, 4.327885806560516357e-02, 8.775828480720520020e-01, 2.573140338063240051e-02
1.910000085830688477e+00, 4.314498603343963623e-02, 8.779612183570861816e-01, 2.565143257379531860e-02
1.911000132560729980e+00, 4.301152750849723816e-02, 8.783384561538696289e-01, 2.557170018553733826e-02
1.912000060081481934e+00, 4.287969321012496948e-02, 8.787117004394531250e-01, 2.549002319574356079e-02
1.913000106811523438e+00, 4.274826869368553162e-02, 8.790838122367858887e-01, 2.540867030620574951e-02
1.914000034332275391e+00, 4.261593148112297058e-02, 8.794575929641723633e-01, 2.533058635890483856e-02
1.915000081062316895e+00, 4.248400777578353882e-02, 8.798301815986633301e-01, 2.525269426405429840e-02
1.916000127792358398e+00, 4.235260188579559326e-02, 8.802016377449035645e-01, 2.517424710094928741e-02
1.917000055313110352e+00, 4.222159832715988159e-02, 8.805719614028930664e-01, 2.509602904319763184e-02
